code,factors,profit,regime
9984.T,"{'market': 79.71317529200797, 'tech': 44.78, 'news': 0.0, 'inst': 50.0, 'future': 45.71058430669326}",0,SIDE
6758.T,"{'market': 39.00159418345532, 'tech': 35.46, 'news': 0.0, 'inst': 50.0, 'future': 36.67198061151772}",0,BEAR
8306.T,"{'market': 97.04508915396086, 'tech': 46.33, 'news': 0.0, 'inst': 60.0, 'future': 45.15029717986953}",0,BULL
8306.T,"{'market': 100.0, 'tech': 48.59, 'news': 0.0, 'inst': 75.0, 'future': 43.330370219549565}",0,BULL
9984.T,"{'market': 70.73015656392494, 'tech': 44.52, 'news': 0.0, 'inst': 50.0, 'future': 42.433855213083135}",0,SIDE
9432.T,"{'market': 87.65321664518385, 'tech': 43.9, 'news': 0.0, 'inst': 50.0, 'future': 40.5107221506128}",0,BULL
7203.T,"{'market': 87.79547012017763, 'tech': 44.0, 'news': 0.0, 'inst': 50.0, 'future': 40.98490040059207}",0,BULL
6758.T,"{'market': 38.96837800864056, 'tech': 35.6, 'news': 0.0, 'inst': 50.0, 'future': 36.561260028801875}",0,BEAR
7203.T,"{'market': 87.39603645658778, 'tech': 43.96, 'news': 0.0, 'inst': 50.0, 'future': 39.65345485529258}",0,BULL
8306.T,"{'market': 88.10784297280283, 'tech': 44.83, 'news': 0.0, 'inst': 50.0, 'future': 42.026143242676106}",0,BULL
9984.T,"{'market': 70.70205700115942, 'tech': 44.26, 'news': 0.0, 'inst': 50.0, 'future': 42.340190003864734}",0,SIDE
6758.T,"{'market': 39.037675047473904, 'tech': 35.66, 'news': 0.0, 'inst': 50.0, 'future': 36.79225015824635}",0,BEAR
9432.T,"{'market': 69.44044819891386, 'tech': 43.94, 'news': 0.0, 'inst': 50.0, 'future': 38.13482732971287}",0,SIDE
8306.T,"{'market': 87.74217861928774, 'tech': 44.07, 'news': 0.0, 'inst': 50.0, 'future': 40.80726206429248}",0,BULL
9432.T,"{'market': 69.07065863226607, 'tech': 43.9, 'news': 0.0, 'inst': 50.0, 'future': 36.90219544088693}",0,SIDE
9984.T,"{'market': 70.9581584182598, 'tech': 43.9, 'news': 0.0, 'inst': 50.0, 'future': 43.19386139419935}",0,SIDE
6758.T,"{'market': 38.959529097153776, 'tech': 35.68, 'news': 0.0, 'inst': 50.0, 'future': 36.531763657179255}",0,BEAR
7203.T,"{'market': 87.71512271296687, 'tech': 88.0, 'news': 0.0, 'inst': 50.0, 'future': 40.71707570988959}",0,BULL
6758.T,"{'market': 38.29788769065802, 'tech': 38.44, 'news': 0.0, 'inst': 50.0, 'future': 34.3262923021934}",0,BEAR
9984.T,"{'market': 79.5592134034988, 'tech': 59.64, 'news': 0.0, 'inst': 50.0, 'future': 45.197378011662686}",0,SIDE
8306.T,"{'market': 96.46522086981497, 'tech': 43.51, 'news': 0.0, 'inst': 50.0, 'future': 43.21740289938324}",0,BULL
9432.T,"{'market': 69.26800512384052, 'tech': 59.61, 'news': 0.0, 'inst': 60.0, 'future': 37.560017079468395}",0,SIDE
7203.T,"{'market': 87.95064854707863, 'tech': 88.02, 'news': 0.0, 'inst': 60.0, 'future': 41.502161823595415}",0,BULL
6758.T,"{'market': 18.1998543747385, 'tech': 38.13, 'news': 0.0, 'inst': 50.0, 'future': 33.99951458246167}",0,BEAR
8306.T,"{'market': 96.48401138541557, 'tech': 46.22, 'news': 0.0, 'inst': 60.0, 'future': 43.28003795138524}",0,BULL
9432.T,"{'market': 69.36476751715995, 'tech': 46.28, 'news': 0.0, 'inst': 60.0, 'future': 37.88255839053316}",0,SIDE
7203.T,"{'market': 88.11995733817537, 'tech': 46.86, 'news': 0.0, 'inst': 60.0, 'future': 42.06652446058455}",0,BULL
9984.T,"{'market': 79.55185771786542, 'tech': 43.45, 'news': 0.0, 'inst': 50.0, 'future': 45.17285905955139}",0,SIDE
7203.T,"{'market': 87.83581438891515, 'tech': 43.61, 'news': 0.0, 'inst': 50.0, 'future': 41.119381296383835}",0,BULL
6758.T,"{'market': 18.61264227194809, 'tech': 37.79, 'news': 0.0, 'inst': 60.0, 'future': 35.37547423982697}",0,BEAR
9432.T,"{'market': 69.23284234638434, 'tech': 42.95, 'news': 0.0, 'inst': 50.0, 'future': 37.442807821281164}",0,SIDE
8306.T,"{'market': 88.09691793045401, 'tech': 45.98, 'news': 0.0, 'inst': 50.0, 'future': 41.9897264348467}",0,BULL
9984.T,"{'market': 70.25248041928164, 'tech': 84.34, 'news': 0.0, 'inst': 50.0, 'future': 40.841601397605444}",0,SIDE
9984.T,"{'market': 87.63927636395127, 'tech': 43.4, 'news': 0.0, 'inst': 50.0, 'future': 40.46425454650421}",0,BULL
9432.T,"{'market': 69.10260516903709, 'tech': 42.65, 'news': 0.0, 'inst': 50.0, 'future': 37.00868389679028}",0,SIDE
8306.T,"{'market': 87.90581163804534, 'tech': 42.77, 'news': 0.0, 'inst': 50.0, 'future': 41.35270546015112}",0,BULL
7203.T,"{'market': 87.6667650492723, 'tech': 43.41, 'news': 0.0, 'inst': 50.0, 'future': 40.555883497574335}",0,BULL
6758.T,"{'market': 6.150729903330982, 'tech': 28.3, 'news': 0.0, 'inst': 50.0, 'future': 13.835766344436605}",0,BEAR
9432.T,"{'market': 36.38747938227792, 'tech': 36.42, 'news': 0.0, 'inst': 50.0, 'future': 14.624931274259705}",0,SIDE
7203.T,"{'market': 87.70496602203153, 'tech': 43.29, 'news': 0.0, 'inst': 50.0, 'future': 40.683220073438434}",0,BULL
8306.T,"{'market': 67.46781324001356, 'tech': 42.51, 'news': 0.0, 'inst': 50.0, 'future': 39.89271080004521}",0,BULL
6758.T,"{'market': 6.315696490015842, 'tech': 27.93, 'news': 0.0, 'inst': 50.0, 'future': 14.385654966719473}",0,BEAR
9984.T,"{'market': 87.47157391899117, 'tech': 43.57, 'news': 0.0, 'inst': 50.0, 'future': 39.90524639663723}",0,BULL
8306.T,"{'market': 75.43071007558515, 'tech': 36.2, 'news': 0.0, 'inst': 50.0, 'future': 19.769033585283847}",0,BULL
9432.T,"{'market': 56.61402783070344, 'tech': 36.37, 'news': 0.0, 'inst': 50.0, 'future': 15.380092769011467}",0,SIDE
9984.T,"{'market': 87.34008383316008, 'tech': 43.57, 'news': 0.0, 'inst': 50.0, 'future': 39.4669461105336}",0,BULL
6758.T,"{'market': 6.158133675221391, 'tech': 27.78, 'news': 0.0, 'inst': 60.0, 'future': 13.860445584071297}",0,BEAR
7203.T,"{'market': 87.47202991018631, 'tech': 43.15, 'news': 0.0, 'inst': 50.0, 'future': 39.906766367287695}",0,BULL
9984.T,"{'market': 69.47512247586778, 'tech': 43.58, 'news': 0.0, 'inst': 50.0, 'future': 38.250408252892605}",0,SIDE
6758.T,"{'market': 15.26672176495716, 'tech': 43.54, 'news': 0.0, 'inst': 100.0, 'future': 10.889072549857195}",0,BEAR
8306.T,"{'market': 36.33027414566765, 'tech': 35.9, 'news': 0.0, 'inst': 50.0, 'future': 14.434247152225502}",0,SIDE
9432.T,"{'market': 56.91193413931074, 'tech': 36.43, 'news': 0.0, 'inst': 50.0, 'future': 16.37311379770246}",0,SIDE
7203.T,"{'market': 87.31736436691531, 'tech': 46.15, 'news': 0.0, 'inst': 50.0, 'future': 39.391214556384384}",0,BULL
6758.T,"{'market': 4.951237404390339, 'tech': 27.19, 'news': 0.0, 'inst': 60.0, 'future': 9.83745801463446}",0,BEAR
7203.T,"{'market': 87.31223896147536, 'tech': 43.27, 'news': 0.0, 'inst': 50.0, 'future': 39.374129871584515}",0,BULL
9432.T,"{'market': 92.32292525735193, 'tech': 99.64, 'news': 0.0, 'inst': 75.0, 'future': 39.409750857839775}",0,BULL
8306.T,"{'market': 36.072623227102326, 'tech': 35.7, 'news': 0.0, 'inst': 50.0, 'future': 13.575410757007754}",0,SIDE
9984.T,"{'market': 69.49194704116724, 'tech': 43.43, 'news': 0.0, 'inst': 50.0, 'future': 38.3064901372241}",0,SIDE
8306.T,"{'market': 35.08993296362426, 'tech': 35.44, 'news': 0.0, 'inst': 50.0, 'future': 10.299776545414188}",0,SIDE
7203.T,"{'market': 69.27585158191538, 'tech': 43.35, 'news': 0.0, 'inst': 50.0, 'future': 37.5861719397179}",0,SIDE
9984.T,"{'market': 69.20597048470303, 'tech': 43.17, 'news': 0.0, 'inst': 50.0, 'future': 37.35323494901009}",0,SIDE
6758.T,"{'market': 4.727685510647744, 'tech': 26.96, 'news': 0.0, 'inst': 50.0, 'future': 9.092285035492477}",0,BEAR
9432.T,"{'market': 69.50420813680451, 'tech': 45.87, 'news': 0.0, 'inst': 60.0, 'future': 38.347360456015046}",0,SIDE
9984.T,"{'market': 68.9262854869424, 'tech': 42.85, 'news': 0.0, 'inst': 50.0, 'future': 36.420951623141335}",0,SIDE
8306.T,"{'market': 35.60458534243871, 'tech': 35.46, 'news': 0.0, 'inst': 50.0, 'future': 12.015284474795715}",0,SIDE
7203.T,"{'market': 69.50603137040643, 'tech': 84.37, 'news': 0.0, 'inst': 50.0, 'future': 38.35343790135478}",0,SIDE
9432.T,"{'market': 87.52442564208182, 'tech': 84.21, 'news': 0.0, 'inst': 50.0, 'future': 40.08141880693942}",0,BULL
6758.T,"{'market': 4.980930749332064, 'tech': 26.81, 'news': 0.0, 'inst': 60.0, 'future': 9.936435831106879}",0,BEAR
8306.T,"{'market': 35.13769066095757, 'tech': 35.31, 'news': 0.0, 'inst': 50.0, 'future': 10.458968869858554}",0,SIDE
9984.T,"{'market': 36.027349513702035, 'tech': 39.48, 'news': 0.0, 'inst': 50.0, 'future': 13.424498379006785}",0,SIDE
6758.T,"{'market': 5.05079704849452, 'tech': 26.6, 'news': 0.0, 'inst': 50.0, 'future': 10.169323494981732}",0,BEAR
7203.T,"{'market': 74.58121616089409, 'tech': 59.31, 'news': 0.0, 'inst': 75.0, 'future': 38.60405386964696}",0,SIDE
9432.T,"{'market': 69.36911677828319, 'tech': 43.38, 'news': 0.0, 'inst': 50.0, 'future': 37.89705592761063}",0,SIDE
8306.T,"{'market': 34.10667440090281, 'tech': 35.32, 'news': 0.0, 'inst': 50.0, 'future': 7.0222480030093655}",0,SIDE
9432.T,"{'market': 68.85514182224811, 'tech': 43.4, 'news': 0.0, 'inst': 50.0, 'future': 36.18380607416037}",0,SIDE
9984.T,"{'market': 35.34823582359749, 'tech': 27.97, 'news': 0.0, 'inst': 50.0, 'future': 11.160786078658296}",0,SIDE
6758.T,"{'market': 4.7527018983645135, 'tech': 26.72, 'news': 0.0, 'inst': 60.0, 'future': 9.175672994548378}",0,BEAR
7203.T,"{'market': 48.729643281236875, 'tech': 43.05, 'news': 0.0, 'inst': 50.0, 'future': 35.76547760412291}",0,SIDE
7203.T,"{'market': 68.72619975541369, 'tech': 42.83, 'news': 0.0, 'inst': 60.0, 'future': 35.7539991847123}",0,SIDE
8306.T,"{'market': 34.07981331349867, 'tech': 35.42, 'news': 0.0, 'inst': 50.0, 'future': 6.932711044995562}",0,SIDE
6758.T,"{'market': 4.320042024532041, 'tech': 26.93, 'news': 0.0, 'inst': 50.0, 'future': 7.733473415106799}",0,BEAR
9432.T,"{'market': 68.54235840408779, 'tech': 43.16, 'news': 0.0, 'inst': 50.0, 'future': 35.14119468029265}",0,SIDE
9984.T,"{'market': 35.354949655720105, 'tech': 27.61, 'news': 0.0, 'inst': 50.0, 'future': 11.183165519067025}",0,SIDE
9432.T,"{'market': 68.88958997239408, 'tech': 43.06, 'news': 0.0, 'inst': 50.0, 'future': 36.29863324131357}",0,SIDE
7203.T,"{'market': 69.01894528237426, 'tech': 42.72, 'news': 0.0, 'inst': 50.0, 'future': 36.72981760791422}",0,SIDE
6758.T,"{'market': 4.557016220844702, 'tech': 27.16, 'news': 0.0, 'inst': 50.0, 'future': 8.52338740281567}",0,BEAR
9984.T,"{'market': 35.1622078983316, 'tech': 27.43, 'news': 0.0, 'inst': 50.0, 'future': 10.540692994438666}",0,SIDE
8306.T,"{'market': 34.23082758183858, 'tech': 35.65, 'news': 0.0, 'inst': 50.0, 'future': 7.436091939461951}",0,SIDE
9432.T,"{'market': 68.6837300243239, 'tech': 42.99, 'news': 0.0, 'inst': 50.0, 'future': 35.61243341441302}",0,SIDE
8306.T,"{'market': 59.956176696916295, 'tech': 52.03, 'news': 0.0, 'inst': 75.0, 'future': 9.853922323054315}",0,SIDE
9984.T,"{'market': 35.77854173961585, 'tech': 35.37, 'news': 0.0, 'inst': 50.0, 'future': 12.595139132052811}",0,SIDE
7203.T,"{'market': 79.53032801928548, 'tech': 99.73, 'news': 0.0, 'inst': 90.0, 'future': 38.43442673095158}",0,SIDE
6758.T,"{'market': 4.766282317032303, 'tech': 30.42, 'news': 0.0, 'inst': 60.0, 'future': 9.220941056774342}",0,BEAR
6758.T,"{'market': 4.770137485069736, 'tech': 27.73, 'news': 0.0, 'inst': 50.0, 'future': 9.233791616899117}",0,BEAR
8306.T,"{'market': 55.89401599212246, 'tech': 52.35, 'news': 0.0, 'inst': 50.0, 'future': 12.980053307074877}",0,SIDE
7203.T,"{'market': 69.51508628052257, 'tech': 93.9, 'news': 0.0, 'inst': 70.0, 'future': 38.38362093507522}",0,SIDE
9432.T,"{'market': 68.77318256000316, 'tech': 43.1, 'news': 0.0, 'inst': 50.0, 'future': 35.910608533343904}",0,SIDE
9984.T,"{'market': 66.47641681632291, 'tech': 51.64, 'news': 0.0, 'inst': 90.0, 'future': 14.921389387743035}",0,SIDE
8306.T,"{'market': 35.7979846464557, 'tech': 36.5, 'news': 0.0, 'inst': 50.0, 'future': 12.659948821519006}",0,SIDE
9984.T,"{'market': 98.09447106012864, 'tech': 100.0, 'news': 0.0, 'inst': 100.0, 'future': 41.98157020042882}",0,BULL
6758.T,"{'market': 4.223013324629864, 'tech': 27.91, 'news': 0.0, 'inst': 50.0, 'future': 7.410044415432876}",0,BEAR
9432.T,"{'market': 68.71153607580602, 'tech': 43.26, 'news': 0.0, 'inst': 50.0, 'future': 35.70512025268674}",0,SIDE
7203.T,"{'market': 69.51952495332172, 'tech': 43.28, 'news': 0.0, 'inst': 50.0, 'future': 38.398416511072384}",0,SIDE
9432.T,"{'market': 68.51916976181536, 'tech': 43.42, 'news': 0.0, 'inst': 50.0, 'future': 35.06389920605122}",0,SIDE
6758.T,"{'market': 4.0116138687908425, 'tech': 28.12, 'news': 0.0, 'inst': 50.0, 'future': 6.705379562636142}",0,BEAR
9984.T,"{'market': 100.0, 'tech': 100.0, 'news': 0.0, 'inst': 100.0, 'future': 44.925165577899136}",0,BULL
8306.T,"{'market': 47.464585305107505, 'tech': 42.56, 'news': 0.0, 'inst': 50.0, 'future': 31.54861768369169}",0,SIDE
7203.T,"{'market': 69.21858042159583, 'tech': 43.51, 'news': 0.0, 'inst': 50.0, 'future': 37.39526807198612}",0,SIDE
8306.T,"{'market': 35.27272479030235, 'tech': 36.49, 'news': 0.0, 'inst': 60.0, 'future': 10.909082634341166}",0,SIDE
9432.T,"{'market': 68.77129250374479, 'tech': 43.4, 'news': 0.0, 'inst': 50.0, 'future': 35.90430834581596}",0,SIDE
9984.T,"{'market': 97.40600282833297, 'tech': 55.02, 'news': 0.0, 'inst': 70.0, 'future': 46.35334276110992}",0,BULL
6758.T,"{'market': 3.9334339285774718, 'tech': 28.18, 'news': 0.0, 'inst': 50.0, 'future': 6.444779761924906}",0,BEAR
7203.T,"{'market': 69.07193160213166, 'tech': 43.65, 'news': 0.0, 'inst': 50.0, 'future': 36.9064386737722}",0,SIDE
9984.T,"{'market': 100.0, 'tech': 100.0, 'news': 0.0, 'inst': 100.0, 'future': 52.16743172752084}",0,BULL
7203.T,"{'market': 68.9945321297585, 'tech': 43.59, 'news': 0.0, 'inst': 50.0, 'future': 36.64844043252832}",0,SIDE
6758.T,"{'market': 4.653551472929697, 'tech': 28.09, 'news': 0.0, 'inst': 50.0, 'future': 8.84517157643232}",0,BEAR
8306.T,"{'market': 34.96496754976454, 'tech': 36.21, 'news': 0.0, 'inst': 50.0, 'future': 9.883225165881793}",0,SIDE
9432.T,"{'market': 74.281847072602, 'tech': 59.28, 'news': 0.0, 'inst': 75.0, 'future': 37.60615690867334}",0,SIDE
9984.T,"{'market': 100.0, 'tech': 58.03, 'news': 0.0, 'inst': 100.0, 'future': 53.23105697975614}",0,BULL
9432.T,"{'market': 68.89578981793129, 'tech': 43.02, 'news': 0.0, 'inst': 50.0, 'future': 36.319299393104274}",0,SIDE
7203.T,"{'market': 74.57297089306178, 'tech': 59.51, 'news': 0.0, 'inst': 75.0, 'future': 38.57656964353929}",0,SIDE
6758.T,"{'market': 4.966288614614875, 'tech': 27.95, 'news': 0.0, 'inst': 50.0, 'future': 9.887628715382919}",0,BEAR
8306.T,"{'market': 33.90268153454525, 'tech': 38.68, 'news': 0.0, 'inst': 60.0, 'future': 6.342271781817504}",0,SIDE
9432.T,"{'market': 69.01774675981517, 'tech': 42.82, 'news': 0.0, 'inst': 50.0, 'future': 36.7258225327172}",0,SIDE
8306.T,"{'market': 39.059686463489875, 'tech': 38.29, 'news': 0.0, 'inst': 75.0, 'future': 6.865621544966244}",0,SIDE
7203.T,"{'market': 69.5883715701948, 'tech': 43.36, 'news': 0.0, 'inst': 50.0, 'future': 38.62790523398265}",0,SIDE
6758.T,"{'market': 4.822712790749977, 'tech': 30.93, 'news': 0.0, 'inst': 50.0, 'future': 9.409042635833252}",0,BEAR
9984.T,"{'market': 98.32448129432296, 'tech': 58.52, 'news': 0.0, 'inst': 50.0, 'future': 49.41493764774324}",0,BULL
9984.T,"{'market': 99.00309394980677, 'tech': 58.94, 'news': 0.0, 'inst': 70.0, 'future': 51.67697983268925}",0,BULL
8306.T,"{'market': 34.059686463489875, 'tech': 35.01, 'news': 0.0, 'inst': 50.0, 'future': 6.865621544966244}",0,SIDE
9432.T,"{'market': 48.687059045040584, 'tech': 42.63, 'news': 0.0, 'inst': 50.0, 'future': 35.62353015013529}",0,SIDE
7203.T,"{'market': 87.57443366428083, 'tech': 43.46, 'news': 0.0, 'inst': 50.0, 'future': 40.24811221426946}",0,BULL
6758.T,"{'market': 5.3478407129211, 'tech': 28.0, 'news': 0.0, 'inst': 50.0, 'future': 11.159469043070333}",0,BEAR
8306.T,"{'market': 34.682882364170375, 'tech': 34.89, 'news': 0.0, 'inst': 50.0, 'future': 8.942941213901253}",0,SIDE
7203.T,"{'market': 92.33318096147396, 'tech': 87.6, 'news': 0.0, 'inst': 75.0, 'future': 39.44393653824651}",0,BULL
6758.T,"{'market': 5.273490385518533, 'tech': 28.16, 'news': 0.0, 'inst': 50.0, 'future': 10.911634618395112}",0,BEAR
9984.T,"{'market': 97.67593868070432, 'tech': 49.03, 'news': 0.0, 'inst': 60.0, 'future': 47.25312893568108}",0,BULL
9432.T,"{'market': 57.003300236526655, 'tech': 36.48, 'news': 0.0, 'inst': 50.0, 'future': 16.677667455088848}",0,SIDE
8306.T,"{'market': 27.611649743788426, 'tech': 50.28, 'news': 0.0, 'inst': 75.0, 'future': 2.0388324792947574}",0,SIDE
7203.T,"{'market': 87.4113806093815, 'tech': 43.77, 'news': 0.0, 'inst': 60.0, 'future': 39.70460203127166}",0,BULL
9984.T,"{'market': 98.15382673009623, 'tech': 48.44, 'news': 0.0, 'inst': 50.0, 'future': 48.846089100320775}",0,BULL
6758.T,"{'market': 4.800594777113096, 'tech': 28.18, 'news': 0.0, 'inst': 50.0, 'future': 9.335315923710317}",0,BEAR
9432.T,"{'market': 56.87590911079168, 'tech': 36.27, 'news': 0.0, 'inst': 50.0, 'future': 16.253030369305606}",0,SIDE
8306.T,"{'market': 0.0, 'tech': 41.67, 'news': 0.0, 'inst': 100.0, 'future': 0.0}",0,CRASH
9984.T,"{'market': 98.26704607550244, 'tech': 47.78, 'news': 0.0, 'inst': 50.0, 'future': 49.223486918341436}",0,BULL
7203.T,"{'market': 87.68377207260069, 'tech': 84.94, 'news': 0.0, 'inst': 60.0, 'future': 40.612573575335624}",0,BULL
6758.T,"{'market': 5.806344536625655, 'tech': 28.24, 'news': 0.0, 'inst': 50.0, 'future': 12.687815122085517}",0,BEAR
9432.T,"{'market': 36.24504300937545, 'tech': 36.15, 'news': 0.0, 'inst': 50.0, 'future': 14.150143364584833}",0,SIDE
9984.T,"{'market': 98.91755898544488, 'tech': 50.43, 'news': 0.0, 'inst': 60.0, 'future': 51.3918632848163}",0,BULL
8306.T,"{'market': 0.0, 'tech': 40.96, 'news': 0.0, 'inst': 90.0, 'future': 0.0}",0,CRASH
9432.T,"{'market': 35.531928778764176, 'tech': 35.98, 'news': 0.0, 'inst': 50.0, 'future': 11.773095929213913}",0,SIDE
7203.T,"{'market': 87.53267569569452, 'tech': 44.18, 'news': 0.0, 'inst': 50.0, 'future': 40.10891898564841}",0,BULL
6758.T,"{'market': 6.626865257727154, 'tech': 28.36, 'news': 0.0, 'inst': 50.0, 'future': 15.422884192423844}",0,BEAR
7203.T,"{'market': 69.50288574129728, 'tech': 44.1, 'news': 0.0, 'inst': 50.0, 'future': 38.342952470990944}",0,SIDE
6758.T,"{'market': 5.79965996346583, 'tech': 28.2, 'news': 0.0, 'inst': 50.0, 'future': 12.665533211552761}",0,BEAR
8306.T,"{'market': 0.0, 'tech': 24.01, 'news': 0.0, 'inst': 75.0, 'future': 0.0}",0,CRASH
9984.T,"{'market': 98.87762681065206, 'tech': 46.74, 'news': 0.0, 'inst': 50.0, 'future': 51.25875603550685}",0,BULL
9432.T,"{'market': 35.07113501659388, 'tech': 35.87, 'news': 0.0, 'inst': 50.0, 'future': 10.237116721979593}",0,SIDE
7203.T,"{'market': 87.45693380968781, 'tech': 44.11, 'news': 0.0, 'inst': 50.0, 'future': 39.856446032292695}",0,BULL
8306.T,"{'market': 0.0, 'tech': 23.12, 'news': 0.0, 'inst': 60.0, 'future': 0.0}",0,CRASH
9984.T,"{'market': 100.0, 'tech': 46.5, 'news': 0.0, 'inst': 50.0, 'future': 53.18734904738991}",0,BULL
6758.T,"{'market': 5.573541907130661, 'tech': 28.06, 'news': 0.0, 'inst': 50.0, 'future': 11.9118063571022}",0,BEAR
9432.T,"{'market': 34.534037996370245, 'tech': 38.62, 'news': 0.0, 'inst': 50.0, 'future': 8.44679332123415}",0,SIDE
6758.T,"{'market': 5.900942648705302, 'tech': 28.12, 'news': 0.0, 'inst': 50.0, 'future': 13.003142162351002}",0,BEAR
9984.T,"{'market': 100.0, 'tech': 62.37, 'news': 0.0, 'inst': 75.0, 'future': 58.299511091114844}",0,BULL
8306.T,"{'market': 0.0, 'tech': 22.74, 'news': 0.0, 'inst': 50.0, 'future': 0.0}",0,CRASH
7203.T,"{'market': 87.31524250593668, 'tech': 44.0, 'news': 0.0, 'inst': 50.0, 'future': 39.38414168645558}",0,BULL
9432.T,"{'market': 35.23058921040236, 'tech': 38.46, 'news': 0.0, 'inst': 50.0, 'future': 10.768630701341188}",0,SIDE
7203.T,"{'market': 87.78400872399045, 'tech': 43.73, 'news': 0.0, 'inst': 50.0, 'future': 40.94669574663484}",0,BULL
6758.T,"{'market': 6.062943829151907, 'tech': 28.21, 'news': 0.0, 'inst': 50.0, 'future': 13.543146097173025}",0,BEAR
9984.T,"{'market': 100.0, 'tech': 46.12, 'news': 0.0, 'inst': 50.0, 'future': 60.416884008736915}",0,BULL
8306.T,"{'market': 0.0, 'tech': 23.18, 'news': 0.0, 'inst': 50.0, 'future': 0.0}",0,CRASH
9432.T,"{'market': 35.29526083636311, 'tech': 35.32, 'news': 0.0, 'inst': 50.0, 'future': 10.984202787877049}",0,SIDE
9432.T,"{'market': 35.65612636782698, 'tech': 35.22, 'news': 0.0, 'inst': 50.0, 'future': 12.187087892756594}",0,SIDE
9984.T,"{'market': 100.0, 'tech': 45.76, 'news': 0.0, 'inst': 50.0, 'future': 60.19887263163726}",0,BULL
6758.T,"{'market': 26.380736413271727, 'tech': 28.22, 'news': 0.0, 'inst': 50.0, 'future': 14.602454710905757}",0,BEAR
8306.T,"{'market': 0.0, 'tech': 23.54, 'news': 0.0, 'inst': 50.0, 'future': 0.0}",0,CRASH
7203.T,"{'market': 87.735641343988, 'tech': 43.45, 'news': 0.0, 'inst': 50.0, 'future': 40.78547114662662}",0,BULL
9984.T,"{'market': 100.0, 'tech': 45.76, 'news': 0.0, 'inst': 50.0, 'future': 62.72629350665815}",0,BULL
9432.T,"{'market': 35.36192852912163, 'tech': 35.33, 'news': 0.0, 'inst': 50.0, 'future': 11.206428430405415}",0,SIDE
8306.T,"{'market': 0.0, 'tech': 27.3, 'news': 0.0, 'inst': 60.0, 'future': 0.0}",0,CRASH
6758.T,"{'market': 43.8016889252661, 'tech': 91.59, 'news': 0.0, 'inst': 75.0, 'future': 36.005629750887}",0,BEAR
7203.T,"{'market': 87.7206974736664, 'tech': 43.44, 'news': 0.0, 'inst': 50.0, 'future': 40.735658245554696}",0,BULL
8306.T,"{'market': 0.0, 'tech': 25.04, 'news': 0.0, 'inst': 50.0, 'future': 0.0}",0,CRASH
9984.T,"{'market': 100.0, 'tech': 48.55, 'news': 0.0, 'inst': 50.0, 'future': 60.02724427503788}",0,BULL
