Time,Code,Price,NewsScore
2026-04-18 23:09:24.990906,2884.T,739.0,0
2026-04-18 23:09:28.726441,1914.T,716.0,0
2026-04-18 23:09:32.409948,2003.T,1833.0,0
2026-04-18 23:10:36.229411,2158.T,856.0,0
2026-04-18 23:10:43.109889,2411.T,493.0,0
2026-04-18 23:10:53.135883,3848.T,973.0,0
2026-04-18 23:10:57.063015,1992.T,2795.0,0
2026-04-18 23:11:01.376898,2134.T,33.0,0
2026-04-18 23:11:10.139330,3191.T,2216.0,0
2026-04-18 23:11:20.840745,3691.T,1571.0,0
2026-04-18 23:11:26.431721,2884.T,739.0,0
2026-04-18 23:11:34.255856,1914.T,716.0,0
2026-04-18 23:11:38.184346,2003.T,1833.0,0
2026-04-18 23:12:41.974902,2158.T,856.0,0
2026-04-18 23:12:45.522023,2411.T,493.0,0
2026-04-18 23:12:49.278922,3848.T,973.0,0
2026-04-18 23:12:52.984437,1992.T,2795.0,0
2026-04-18 23:12:56.840205,2134.T,33.0,0
2026-04-18 23:13:00.588569,3191.T,2216.0,0
2026-04-18 23:13:04.339666,3691.T,1571.0,0
2026-04-18 23:13:08.031647,2884.T,739.0,0
2026-04-18 23:13:11.774405,1914.T,716.0,0
2026-04-18 23:13:15.464288,2003.T,1833.0,0
2026-04-18 23:14:19.308579,2158.T,856.0,0
2026-04-18 23:14:23.141760,2411.T,493.0,0
2026-04-18 23:14:26.865933,3848.T,973.0,0
2026-04-18 23:14:30.622143,1992.T,2795.0,0
2026-04-18 23:14:34.372421,2134.T,33.0,0
2026-04-18 23:14:38.129842,3191.T,2216.0,0
2026-04-18 23:14:41.905206,3691.T,1571.0,0
2026-04-18 23:14:45.614219,2884.T,739.0,0
2026-04-18 23:14:49.367094,1914.T,716.0,0
2026-04-18 23:14:53.129888,2003.T,1833.0,0
2026-04-18 23:15:56.966037,2158.T,856.0,0
2026-04-18 23:16:00.642037,2411.T,493.0,0
2026-04-18 23:16:04.396051,3848.T,973.0,0
2026-04-18 23:16:08.226271,1992.T,2795.0,0
2026-04-18 23:16:11.938597,2134.T,33.0,0
2026-04-18 23:16:15.691701,3191.T,2216.0,0
2026-04-18 23:16:19.418807,3691.T,1571.0,0
2026-04-18 23:16:23.185605,2884.T,739.0,0
2026-04-18 23:16:26.964479,1914.T,716.0,0
2026-04-18 23:16:30.720276,2003.T,1833.0,0
2026-04-18 23:17:34.572073,2158.T,856.0,0
2026-04-18 23:17:38.248947,2411.T,493.0,0
2026-04-18 23:17:41.973259,3848.T,973.0,0
2026-04-18 23:17:45.721534,1992.T,2795.0,0
2026-04-18 23:17:49.479761,2134.T,33.0,0
2026-04-18 23:17:53.179955,3191.T,2216.0,0
2026-04-18 23:17:56.824550,3691.T,1571.0,0
2026-04-18 23:18:00.549416,2884.T,739.0,0
2026-04-18 23:18:04.263522,1914.T,716.0,0
2026-04-18 23:18:07.928950,2003.T,1833.0,0
2026-04-18 23:19:11.699419,2158.T,856.0,0
2026-04-18 23:19:15.469393,2411.T,493.0,0
2026-04-18 23:19:19.188340,3848.T,973.0,0
2026-04-18 23:19:22.896043,1992.T,2795.0,0
2026-04-18 23:19:26.619200,2134.T,33.0,0
2026-04-18 23:19:30.483236,3191.T,2216.0,0
2026-04-18 23:19:34.104427,3691.T,1571.0,0
2026-04-18 23:19:37.728336,2884.T,739.0,0
2026-04-18 23:19:41.403544,1914.T,716.0,0
2026-04-18 23:19:44.943572,2003.T,1833.0,0
2026-04-18 23:20:48.725871,2158.T,856.0,0
2026-04-18 23:20:52.345617,2411.T,493.0,0
2026-04-18 23:20:55.985511,3848.T,973.0,0
2026-04-18 23:20:59.720643,1992.T,2795.0,0
2026-04-18 23:21:03.422098,2134.T,33.0,0
2026-04-18 23:21:07.160172,3191.T,2216.0,0
2026-04-18 23:21:10.761976,3691.T,1571.0,0
2026-04-18 23:21:14.614824,2884.T,739.0,0
2026-04-18 23:21:18.330352,1914.T,716.0,0
2026-04-18 23:21:22.036935,2003.T,1833.0,0
2026-04-18 23:22:25.885798,2158.T,856.0,0
2026-04-18 23:22:29.754275,2411.T,493.0,0
2026-04-18 23:22:33.387432,3848.T,973.0,0
2026-04-18 23:22:37.108087,1992.T,2795.0,0
2026-04-18 23:22:40.880480,2134.T,33.0,0
2026-04-18 23:22:44.599180,3191.T,2216.0,0
2026-04-18 23:22:48.355840,3691.T,1571.0,0
2026-04-18 23:22:52.012514,2884.T,739.0,0
2026-04-18 23:22:55.702971,1914.T,716.0,0
2026-04-18 23:22:59.418907,2003.T,1833.0,0
2026-04-18 23:24:03.197539,2158.T,856.0,0
2026-04-18 23:24:06.834267,2411.T,493.0,0
2026-04-18 23:24:10.703825,3848.T,973.0,0
2026-04-18 23:24:14.376959,1992.T,2795.0,0
2026-04-18 23:24:18.087870,2134.T,33.0,0
2026-04-18 23:24:21.974354,3191.T,2216.0,0
2026-04-18 23:24:25.678591,3691.T,1571.0,0
2026-04-18 23:24:29.349008,2884.T,739.0,0
2026-04-18 23:24:32.985047,1914.T,716.0,0
2026-04-18 23:24:36.670996,2003.T,1833.0,0
2026-04-18 23:25:40.331964,2158.T,856.0,0
2026-04-18 23:25:43.983230,2411.T,493.0,0
2026-04-18 23:25:47.909603,3848.T,973.0,0
2026-04-18 23:25:51.563567,1992.T,2795.0,0
2026-04-18 23:25:55.179199,2134.T,33.0,0
2026-04-18 23:25:58.864125,3191.T,2216.0,0
2026-04-18 23:26:02.634151,3691.T,1571.0,0
2026-04-18 23:26:06.485521,2884.T,739.0,0
2026-04-18 23:26:10.225308,1914.T,716.0,0
2026-04-18 23:26:13.901509,2003.T,1833.0,0
2026-04-18 23:27:17.628011,2158.T,856.0,0
2026-04-18 23:27:21.322126,2411.T,493.0,0
2026-04-18 23:27:25.074511,3848.T,973.0,0
2026-04-18 23:27:28.818932,1992.T,2795.0,0
2026-04-18 23:27:32.426767,2134.T,33.0,0
2026-04-18 23:27:36.088526,3191.T,2216.0,0
2026-04-18 23:27:39.897093,3691.T,1571.0,0
2026-04-18 23:27:43.630749,2884.T,739.0,0
2026-04-18 23:27:47.259814,1914.T,716.0,0
2026-04-18 23:27:50.871830,2003.T,1833.0,0
2026-04-18 23:28:54.684610,2158.T,856.0,0
2026-04-18 23:28:58.501339,2411.T,493.0,0
2026-04-18 23:29:02.078018,3848.T,973.0,0
2026-04-18 23:29:05.739718,1992.T,2795.0,0
2026-04-18 23:29:09.510315,2134.T,33.0,0
2026-04-18 23:29:13.393891,3191.T,2216.0,0
2026-04-18 23:29:17.095143,3691.T,1571.0,0
2026-04-18 23:29:20.847126,2884.T,739.0,0
2026-04-18 23:29:24.581195,1914.T,716.0,0
2026-04-18 23:29:28.202967,2003.T,1833.0,0
2026-04-18 23:30:31.927398,2158.T,856.0,0
2026-04-18 23:30:35.522780,2411.T,493.0,0
2026-04-18 23:30:39.132991,3848.T,973.0,0
2026-04-18 23:30:42.722719,1992.T,2795.0,0
2026-04-18 23:30:46.361837,2134.T,33.0,0
2026-04-18 23:30:50.145858,3191.T,2216.0,0
2026-04-18 23:30:53.818095,3691.T,1571.0,0
2026-04-18 23:30:57.558493,2884.T,739.0,0
2026-04-18 23:31:01.197403,1914.T,716.0,0
2026-04-18 23:31:04.820920,2003.T,1833.0,0
2026-04-18 23:32:08.603925,2158.T,856.0,0
2026-04-18 23:32:12.228262,2411.T,493.0,0
2026-04-18 23:32:15.852178,3848.T,973.0,0
2026-04-18 23:32:19.430404,1992.T,2795.0,0
2026-04-18 23:32:23.168737,2134.T,33.0,0
2026-04-18 23:32:26.911087,3191.T,2216.0,0
2026-04-18 23:32:30.583580,3691.T,1571.0,0
2026-04-18 23:32:34.347345,2884.T,739.0,0
2026-04-18 23:32:37.928140,1914.T,716.0,0
2026-04-18 23:32:41.699240,2003.T,1833.0,0
2026-04-18 23:33:45.627506,2158.T,856.0,0
2026-04-18 23:33:49.405490,2411.T,493.0,0
2026-04-18 23:33:52.962191,3848.T,973.0,0
2026-04-18 23:33:56.571105,1992.T,2795.0,0
2026-04-18 23:34:00.369786,2134.T,33.0,0
2026-04-18 23:34:04.136954,3191.T,2216.0,0
2026-04-18 23:34:07.748021,3691.T,1571.0,0
2026-04-18 23:34:11.425134,2884.T,739.0,0
2026-04-18 23:34:15.130248,1914.T,716.0,0
2026-04-18 23:34:19.051726,2003.T,1833.0,0
2026-04-18 23:35:22.831353,2158.T,856.0,0
2026-04-18 23:35:26.574973,2411.T,493.0,0
2026-04-18 23:35:30.302530,3848.T,973.0,0
2026-04-18 23:35:33.972455,1992.T,2795.0,0
2026-04-18 23:35:37.614402,2134.T,33.0,0
2026-04-18 23:35:41.382614,3191.T,2216.0,0
2026-04-18 23:35:45.166055,3691.T,1571.0,0
2026-04-18 23:35:48.805405,2884.T,739.0,0
2026-04-18 23:35:52.417451,1914.T,716.0,0
2026-04-18 23:35:55.943271,2003.T,1833.0,0
2026-04-18 23:36:59.735136,2158.T,856.0,0
2026-04-18 23:37:03.473975,2411.T,493.0,0
2026-04-18 23:37:07.199158,3848.T,973.0,0
2026-04-18 23:37:10.765456,1992.T,2795.0,0
2026-04-18 23:37:14.679134,2134.T,33.0,0
2026-04-18 23:37:18.430358,3191.T,2216.0,0
2026-04-18 23:37:22.057670,3691.T,1571.0,0
2026-04-18 23:37:25.908231,2884.T,739.0,0
2026-04-18 23:37:30.019771,1914.T,716.0,0
2026-04-18 23:37:33.704858,2003.T,1833.0,0
2026-04-18 23:38:37.515199,2158.T,856.0,0
2026-04-18 23:38:41.297285,2411.T,493.0,0
2026-04-18 23:38:44.988342,3848.T,973.0,0
2026-04-18 23:38:48.829197,1992.T,2795.0,0
2026-04-18 23:38:52.497160,2134.T,33.0,0
2026-04-18 23:38:56.200370,3191.T,2216.0,0
2026-04-18 23:38:59.984858,3691.T,1571.0,0
2026-04-18 23:39:03.721376,2884.T,739.0,0
2026-04-18 23:39:07.537388,1914.T,716.0,0
2026-04-18 23:39:11.158461,2003.T,1833.0,0
2026-04-18 23:40:14.984384,2158.T,856.0,0
2026-04-18 23:40:18.650582,2411.T,493.0,0
2026-04-18 23:40:22.403525,3848.T,973.0,0
2026-04-18 23:40:26.138391,1992.T,2795.0,0
2026-04-18 23:40:29.871995,2134.T,33.0,0
2026-04-18 23:40:33.495066,3191.T,2216.0,0
2026-04-18 23:40:37.267980,3691.T,1571.0,0
2026-04-18 23:40:40.999200,2884.T,739.0,0
2026-04-18 23:40:44.740977,1914.T,716.0,0
2026-04-18 23:40:48.538648,2003.T,1833.0,0
2026-04-18 23:41:52.218083,2158.T,856.0,0
2026-04-18 23:41:55.903346,2411.T,493.0,0
2026-04-18 23:41:59.638070,3848.T,973.0,0
2026-04-18 23:42:03.213476,1992.T,2795.0,0
2026-04-18 23:42:06.870424,2134.T,33.0,0
2026-04-18 23:42:10.509302,3191.T,2216.0,0
2026-04-18 23:42:14.311172,3691.T,1571.0,0
2026-04-18 23:42:18.435221,2884.T,739.0,0
2026-04-18 23:42:22.104454,1914.T,716.0,0
2026-04-18 23:42:25.807739,2003.T,1833.0,0
2026-04-18 23:43:29.446317,2158.T,856.0,0
2026-04-18 23:43:33.184335,2411.T,493.0,0
2026-04-18 23:43:36.824616,3848.T,973.0,0
2026-04-18 23:43:40.484702,1992.T,2795.0,0
2026-04-18 23:43:44.140397,2134.T,33.0,0
2026-04-18 23:43:47.862835,3191.T,2216.0,0
2026-04-18 23:43:51.579232,3691.T,1571.0,0
2026-04-18 23:43:55.332904,2884.T,739.0,0
2026-04-18 23:43:58.959173,1914.T,716.0,0
2026-04-18 23:44:02.685094,2003.T,1833.0,0
2026-04-18 23:45:06.433928,2158.T,856.0,0
2026-04-18 23:45:10.166315,2411.T,493.0,0
2026-04-18 23:45:13.753425,3848.T,973.0,0
2026-04-18 23:45:17.508044,1992.T,2795.0,0
2026-04-18 23:45:21.227463,2134.T,33.0,0
2026-04-18 23:45:24.856229,3191.T,2216.0,0
2026-04-18 23:45:28.516541,3691.T,1571.0,0
2026-04-18 23:45:32.231485,2884.T,739.0,0
2026-04-18 23:45:35.857808,1914.T,716.0,0
2026-04-18 23:45:39.595834,2003.T,1833.0,0
2026-04-18 23:46:43.396066,2158.T,856.0,0
2026-04-18 23:46:47.056393,2411.T,493.0,0
2026-04-18 23:46:50.812087,3848.T,973.0,0
2026-04-18 23:46:54.712004,1992.T,2795.0,0
2026-04-18 23:46:58.391462,2134.T,33.0,0
2026-04-18 23:47:02.090050,3191.T,2216.0,0
2026-04-18 23:47:05.794806,3691.T,1571.0,0
2026-04-18 23:47:09.410624,2884.T,739.0,0
2026-04-18 23:47:13.151347,1914.T,716.0,0
2026-04-18 23:47:16.897079,2003.T,1833.0,0
2026-04-18 23:48:20.644055,2158.T,856.0,0
2026-04-18 23:48:24.236706,2411.T,493.0,0
2026-04-18 23:48:27.880465,3848.T,973.0,0
2026-04-18 23:48:31.525002,1992.T,2795.0,0
2026-04-18 23:48:35.259636,2134.T,33.0,0
2026-04-18 23:48:38.962916,3191.T,2216.0,0
2026-04-18 23:48:42.566636,3691.T,1571.0,0
2026-04-18 23:48:46.184547,2884.T,739.0,0
2026-04-18 23:48:49.874562,1914.T,716.0,0
2026-04-18 23:48:53.584323,2003.T,1833.0,0
2026-04-18 23:49:57.439600,2158.T,856.0,0
2026-04-18 23:50:01.208882,2411.T,493.0,0
2026-04-18 23:50:04.897620,3848.T,973.0,0
2026-04-18 23:50:08.563726,1992.T,2795.0,0
2026-04-18 23:50:12.305766,2134.T,33.0,0
2026-04-18 23:50:15.956907,3191.T,2216.0,0
2026-04-18 23:50:19.672353,3691.T,1571.0,0
2026-04-18 23:50:23.426198,2884.T,739.0,0
2026-04-18 23:50:27.063960,1914.T,716.0,0
2026-04-18 23:50:30.734370,2003.T,1833.0,0
2026-04-18 23:51:34.534066,2158.T,856.0,0
2026-04-18 23:51:38.171674,2411.T,493.0,0
2026-04-18 23:51:41.895990,3848.T,973.0,0
2026-04-18 23:51:45.626533,1992.T,2795.0,0
2026-04-18 23:51:49.333998,2134.T,33.0,0
2026-04-18 23:51:53.101691,3191.T,2216.0,0
2026-04-18 23:51:56.681438,3691.T,1571.0,0
2026-04-18 23:52:00.388961,2884.T,739.0,0
2026-04-18 23:52:03.929293,1914.T,716.0,0
2026-04-18 23:52:07.649161,2003.T,1833.0,0
2026-04-18 23:53:11.417579,2158.T,856.0,0
2026-04-18 23:53:15.092874,2411.T,493.0,0
2026-04-18 23:53:18.809816,3848.T,973.0,0
2026-04-18 23:53:22.433376,1992.T,2795.0,0
2026-04-18 23:53:26.120369,2134.T,33.0,0
2026-04-18 23:53:30.001917,3191.T,2216.0,0
2026-04-18 23:53:33.595582,3691.T,1571.0,0
2026-04-18 23:53:37.319574,2884.T,739.0,0
2026-04-18 23:53:40.970086,1914.T,716.0,0
2026-04-18 23:53:44.718541,2003.T,1833.0,0
2026-04-18 23:54:48.595128,2158.T,856.0,0
2026-04-18 23:54:52.278025,2411.T,493.0,0
2026-04-18 23:54:55.894380,3848.T,973.0,0
2026-04-18 23:54:59.594490,1992.T,2795.0,0
2026-04-18 23:55:03.201454,2134.T,33.0,0
2026-04-18 23:55:07.077193,3191.T,2216.0,0
2026-04-18 23:55:10.832524,3691.T,1571.0,0
2026-04-18 23:55:14.558838,2884.T,739.0,0
2026-04-18 23:55:18.225908,1914.T,716.0,0
2026-04-18 23:55:21.868065,2003.T,1833.0,0
2026-04-18 23:56:25.997028,2158.T,856.0,0
2026-04-18 23:56:29.578329,2411.T,493.0,0
2026-04-18 23:56:33.256268,3848.T,973.0,0
2026-04-18 23:56:36.887286,1992.T,2795.0,0
2026-04-18 23:56:40.560741,2134.T,33.0,0
2026-04-18 23:56:44.308958,3191.T,2216.0,0
2026-04-18 23:56:48.049040,3691.T,1571.0,0
2026-04-18 23:56:51.677745,2884.T,739.0,0
2026-04-18 23:56:55.410825,1914.T,716.0,0
2026-04-18 23:56:59.328682,2003.T,1833.0,0
2026-04-18 23:58:03.150096,2158.T,856.0,0
2026-04-18 23:58:06.727285,2411.T,493.0,0
2026-04-18 23:58:10.405263,3848.T,973.0,0
2026-04-18 23:58:14.027625,1992.T,2795.0,0
2026-04-18 23:58:17.652354,2134.T,33.0,0
2026-04-18 23:58:21.375252,3191.T,2216.0,0
2026-04-18 23:58:25.007793,3691.T,1571.0,0
2026-04-18 23:58:28.619878,2884.T,739.0,0
2026-04-18 23:58:32.270593,1914.T,716.0,0
2026-04-18 23:58:36.144940,2003.T,1833.0,0
2026-04-18 23:59:39.938324,2158.T,856.0,0
2026-04-18 23:59:43.687603,2411.T,493.0,0
2026-04-18 23:59:47.380327,3848.T,973.0,0
2026-04-18 23:59:51.063841,1992.T,2795.0,0
2026-04-18 23:59:54.791140,2134.T,33.0,0
2026-04-18 23:59:58.526136,3191.T,2216.0,0
2026-04-19 00:00:02.178890,3691.T,1571.0,0
2026-04-19 00:00:06.014070,2884.T,739.0,0
2026-04-19 00:00:09.728520,1914.T,716.0,0
2026-04-19 00:00:13.656406,2003.T,1833.0,0
2026-04-19 00:01:17.430532,2158.T,856.0,0
2026-04-19 00:01:21.198744,2411.T,493.0,0
2026-04-19 00:01:24.882296,3848.T,973.0,0
2026-04-19 00:01:28.441539,1992.T,2795.0,0
2026-04-19 00:01:32.032952,2134.T,33.0,0
2026-04-19 00:01:35.659297,3191.T,2216.0,0
2026-04-19 00:01:39.403239,3691.T,1571.0,0
2026-04-19 00:01:43.067927,2884.T,739.0,0
2026-04-19 00:01:46.719095,1914.T,716.0,0
2026-04-19 00:01:50.453257,2003.T,1833.0,0
2026-04-19 00:02:54.756666,2158.T,856.0,0
2026-04-19 00:02:58.478336,2411.T,493.0,0
2026-04-19 00:03:02.170216,3848.T,973.0,0
2026-04-19 00:03:05.889530,1992.T,2795.0,0
2026-04-19 00:03:09.638170,2134.T,33.0,0
2026-04-19 00:03:13.392076,3191.T,2216.0,0
2026-04-19 00:03:17.143334,3691.T,1571.0,0
2026-04-19 00:03:20.841778,2884.T,739.0,0
2026-04-19 00:03:24.567430,1914.T,716.0,0
2026-04-19 00:03:28.261515,2003.T,1833.0,0
2026-04-19 00:04:32.156375,2158.T,856.0,0
2026-04-19 00:04:35.893155,2411.T,493.0,0
2026-04-19 00:04:39.547349,3848.T,973.0,0
2026-04-19 00:04:43.177022,1992.T,2795.0,0
2026-04-19 00:04:46.892784,2134.T,33.0,0
2026-04-19 00:04:50.639773,3191.T,2216.0,0
2026-04-19 00:04:54.371294,3691.T,1571.0,0
2026-04-19 00:04:58.072657,2884.T,739.0,0
2026-04-19 00:05:01.771962,1914.T,716.0,0
2026-04-19 00:05:05.523694,2003.T,1833.0,0
2026-04-19 00:06:09.223612,2158.T,856.0,0
2026-04-19 00:06:12.903541,2411.T,493.0,0
2026-04-19 00:06:16.600076,3848.T,973.0,0
2026-04-19 00:06:20.200479,1992.T,2795.0,0
2026-04-19 00:06:23.941170,2134.T,33.0,0
2026-04-19 00:06:27.554642,3191.T,2216.0,0
2026-04-19 00:06:31.323574,3691.T,1571.0,0
2026-04-19 00:06:35.039539,2884.T,739.0,0
2026-04-19 00:06:38.747798,1914.T,716.0,0
2026-04-19 00:06:42.485987,2003.T,1833.0,0
2026-04-19 00:07:46.459306,2158.T,856.0,0
2026-04-19 00:07:50.112064,2411.T,493.0,0
2026-04-19 00:07:53.768852,3848.T,973.0,0
2026-04-19 00:07:57.412215,1992.T,2795.0,0
2026-04-19 00:08:01.177811,2134.T,33.0,0
2026-04-19 00:08:04.818060,3191.T,2216.0,0
2026-04-19 00:08:08.487763,3691.T,1571.0,0
2026-04-19 00:08:12.049729,2884.T,739.0,0
2026-04-19 00:08:15.752646,1914.T,716.0,0
2026-04-19 00:08:19.362768,2003.T,1833.0,0
2026-04-19 00:09:23.032831,2158.T,856.0,0
2026-04-19 00:09:26.768823,2411.T,493.0,0
2026-04-19 00:09:30.505113,3848.T,973.0,0
2026-04-19 00:09:34.195403,1992.T,2795.0,0
2026-04-19 00:09:37.864058,2134.T,33.0,0
2026-04-19 00:09:41.789330,3191.T,2216.0,0
2026-04-19 00:09:45.407937,3691.T,1571.0,0
2026-04-19 00:09:49.127879,2884.T,739.0,0
2026-04-19 00:09:52.923895,1914.T,716.0,0
2026-04-19 00:09:56.532917,2003.T,1833.0,0
2026-04-19 00:11:00.341804,2158.T,856.0,0
2026-04-19 00:11:04.164064,2411.T,493.0,0
2026-04-19 00:11:07.820983,3848.T,973.0,0
2026-04-19 00:11:11.416865,1992.T,2795.0,0
2026-04-19 00:11:15.179232,2134.T,33.0,0
2026-04-19 00:11:18.888469,3191.T,2216.0,0
2026-04-19 00:11:22.489892,3691.T,1571.0,0
2026-04-19 00:11:26.236060,2884.T,739.0,0
2026-04-19 00:11:29.890666,1914.T,716.0,0
2026-04-19 00:11:33.513839,2003.T,1833.0,0
2026-04-19 00:12:37.351598,2158.T,856.0,0
2026-04-19 00:12:40.975130,2411.T,493.0,0
2026-04-19 00:12:44.665242,3848.T,973.0,0
2026-04-19 00:12:48.353712,1992.T,2795.0,0
2026-04-19 00:12:52.002159,2134.T,33.0,0
2026-04-19 00:12:55.715643,3191.T,2216.0,0
2026-04-19 00:12:59.340080,3691.T,1571.0,0
2026-04-19 00:13:02.981777,2884.T,739.0,0
2026-04-19 00:13:06.650470,1914.T,716.0,0
2026-04-19 00:13:10.274272,2003.T,1833.0,0
2026-04-19 00:14:14.115851,2158.T,856.0,0
2026-04-19 00:14:17.660323,2411.T,493.0,0
2026-04-19 00:14:21.354105,3848.T,973.0,0
2026-04-19 00:14:24.948094,1992.T,2795.0,0
2026-04-19 00:14:28.589454,2134.T,33.0,0
2026-04-19 00:14:32.282189,3191.T,2216.0,0
2026-04-19 00:14:35.956190,3691.T,1571.0,0
2026-04-19 00:14:39.684301,2884.T,739.0,0
2026-04-19 00:14:43.317401,1914.T,716.0,0
2026-04-19 00:14:46.938147,2003.T,1833.0,0
2026-04-19 00:15:50.781093,2158.T,856.0,0
2026-04-19 00:15:54.433069,2411.T,493.0,0
2026-04-19 00:15:58.137172,3848.T,973.0,0
2026-04-19 00:16:01.842997,1992.T,2795.0,0
2026-04-19 00:16:05.529347,2134.T,33.0,0
2026-04-19 00:16:09.144070,3191.T,2216.0,0
2026-04-19 00:16:12.874100,3691.T,1571.0,0
2026-04-19 00:16:16.466298,2884.T,739.0,0
2026-04-19 00:16:20.207056,1914.T,716.0,0
2026-04-19 00:16:23.804472,2003.T,1833.0,0
2026-04-19 00:17:27.528464,2158.T,856.0,0
2026-04-19 00:17:31.217936,2411.T,493.0,0
2026-04-19 00:17:34.984316,3848.T,973.0,0
2026-04-19 00:17:38.521681,1992.T,2795.0,0
2026-04-19 00:17:42.147192,2134.T,33.0,0
2026-04-19 00:17:46.007681,3191.T,2216.0,0
2026-04-19 00:17:49.647302,3691.T,1571.0,0
2026-04-19 00:17:53.368943,2884.T,739.0,0
2026-04-19 00:17:57.116461,1914.T,716.0,0
2026-04-19 00:18:00.838357,2003.T,1833.0,0
2026-04-19 00:19:04.540420,2158.T,856.0,0
2026-04-19 00:19:08.297499,2411.T,493.0,0
2026-04-19 00:19:11.953061,3848.T,973.0,0
2026-04-19 00:19:15.545882,1992.T,2795.0,0
2026-04-19 00:19:19.291947,2134.T,33.0,0
2026-04-19 00:19:22.986695,3191.T,2216.0,0
2026-04-19 00:19:26.628224,3691.T,1571.0,0
2026-04-19 00:19:30.247973,2884.T,739.0,0
2026-04-19 00:19:34.008472,1914.T,716.0,0
2026-04-19 00:19:37.610585,2003.T,1833.0,0
2026-04-19 00:20:41.611994,2158.T,856.0,0
2026-04-19 00:20:45.250314,2411.T,493.0,0
2026-04-19 00:20:48.988045,3848.T,973.0,0
2026-04-19 00:20:52.722647,1992.T,2795.0,0
2026-04-19 00:20:56.428357,2134.T,33.0,0
2026-04-19 00:21:00.184979,3191.T,2216.0,0
2026-04-19 00:21:03.854731,3691.T,1571.0,0
2026-04-19 00:21:07.611245,2884.T,739.0,0
2026-04-19 00:21:11.210800,1914.T,716.0,0
2026-04-19 00:21:14.963775,2003.T,1833.0,0
2026-04-19 00:22:18.772912,2158.T,856.0,0
2026-04-19 00:22:22.474352,2411.T,493.0,0
2026-04-19 00:22:26.123688,3848.T,973.0,0
2026-04-19 00:22:29.872728,1992.T,2795.0,0
2026-04-19 00:22:33.516138,2134.T,33.0,0
2026-04-19 00:22:37.233036,3191.T,2216.0,0
2026-04-19 00:22:40.851255,3691.T,1571.0,0
2026-04-19 00:22:44.638279,2884.T,739.0,0
2026-04-19 00:22:48.360253,1914.T,716.0,0
2026-04-19 00:22:51.984534,2003.T,1833.0,0
2026-04-19 00:23:55.711541,2158.T,856.0,0
2026-04-19 00:23:59.471428,2411.T,493.0,0
2026-04-19 00:24:03.202910,3848.T,973.0,0
2026-04-19 00:24:06.922798,1992.T,2795.0,0
2026-04-19 00:24:10.742932,2134.T,33.0,0
2026-04-19 00:24:14.530025,3191.T,2216.0,0
2026-04-19 00:24:18.316344,3691.T,1571.0,0
2026-04-19 00:24:21.986569,2884.T,739.0,0
2026-04-19 00:24:25.612957,1914.T,716.0,0
2026-04-19 00:24:29.436010,2003.T,1833.0,0
2026-04-19 00:25:33.235663,2158.T,856.0,0
2026-04-19 00:25:37.001184,2411.T,493.0,0
2026-04-19 00:25:40.594627,3848.T,973.0,0
2026-04-19 00:25:44.269994,1992.T,2795.0,0
2026-04-19 00:25:47.958246,2134.T,33.0,0
2026-04-19 00:25:51.907093,3191.T,2216.0,0
2026-04-19 00:25:55.669997,3691.T,1571.0,0
2026-04-19 00:25:59.438421,2884.T,739.0,0
2026-04-19 00:26:03.130995,1914.T,716.0,0
2026-04-19 00:26:06.880123,2003.T,1833.0,0
2026-04-19 00:27:10.709801,2158.T,856.0,0
2026-04-19 00:27:14.320765,2411.T,493.0,0
2026-04-19 00:27:17.965433,3848.T,973.0,0
2026-04-19 00:27:21.612936,1992.T,2795.0,0
2026-04-19 00:27:25.346105,2134.T,33.0,0
2026-04-19 00:27:29.146918,3191.T,2216.0,0
2026-04-19 00:27:32.911629,3691.T,1571.0,0
2026-04-19 00:27:36.836458,2884.T,739.0,0
2026-04-19 00:27:40.553577,1914.T,716.0,0
2026-04-19 00:27:44.257990,2003.T,1833.0,0
2026-04-19 00:28:47.946184,2158.T,856.0,0
2026-04-19 00:28:51.721354,2411.T,493.0,0
2026-04-19 00:28:55.372489,3848.T,973.0,0
2026-04-19 00:28:59.275253,1992.T,2795.0,0
2026-04-19 00:29:02.978367,2134.T,33.0,0
2026-04-19 00:29:06.744248,3191.T,2216.0,0
2026-04-19 00:29:10.367941,3691.T,1571.0,0
2026-04-19 00:29:13.991924,2884.T,739.0,0
2026-04-19 00:29:17.661942,1914.T,716.0,0
2026-04-19 00:29:21.367417,2003.T,1833.0,0
2026-04-19 00:30:25.151171,2158.T,856.0,0
2026-04-19 00:30:28.732265,2411.T,493.0,0
2026-04-19 00:30:32.421889,3848.T,973.0,0
2026-04-19 00:30:36.145253,1992.T,2795.0,0
2026-04-19 00:30:39.880588,2134.T,33.0,0
2026-04-19 00:30:43.493876,3191.T,2216.0,0
2026-04-19 00:30:47.278032,3691.T,1571.0,0
2026-04-19 00:30:50.925835,2884.T,739.0,0
2026-04-19 00:30:54.588366,1914.T,716.0,0
2026-04-19 00:30:58.261204,2003.T,1833.0,0
